text,label
thanks kate too.  *kisses* Xoxo.,2
Looking forward to a session at the gym,1
found out that no one he knows is using Twitter.,1
"Love this app!! The template feature for take and events saves me do much time. I also love the ability to view calendars and groups on the fly, as well as zoom in and out to view a customized number of days. Great app.",2
"between the Garlic Pills, the Spider bite between your toe (LOL-Classic) and you always being hungry. U are killing me 2 funny",1
about to go to my boo`s pad,1
I am so sorry I missed your tweet  I was on a nice long chat across the border with pastel. Did you want the recipe? email?,0
- Overwhelming lead for Strawberry Lemonade!!  My husband voted for Banana Fosters tho.,2
"Very nice app with a bad drawback: today's repetition for a recurring task will not appear unless I mark yesterday's task as done! Here's how this is very bad for me:  - I have many recurring daily tasks, and it's a very tedious job to mark all my recurring tasks as done, even those that were NOT done! It gets much worse if I don't use the app for a few days! Then I have to mark all recurring tasks as done for every and each previous day!!!!  - The app forces me to record false information! A task that was not done on a specific day, should stay there as NOT done, and the recurring task should be generated for the following day.  - You have only 3 options for a recurring task: 1) to mark it as done in order for it to appear on the following day. 2) not to mark it as done, and it will never ""recur""! 3) to delete, and it disappears, and naturally, it will never ""recur""!  A recurring task should recur, regardless of marking or not marking the previous repetition as done!",0
"Great app! It will be the best app, if developers add an ability to make schedule of pomodoro goals. 10 on Monday, but 5 on Tuesday for example.",1
"that is awesome!  spent the day studyin, chillin a lil b4 goin to bed, its slowly gettin colder in Paraguay, winter is comin",2
Mondays aren`t so bad when they are this sunny  #fb,2
Missed you last night hon,0
-- That`s got to be hard. My parents have been apart most of their marriage  For 6 months this year t &I will be 10K mi apart,0
last day at Adobe  buuuut I just registered for online tech writing course!,1
happy mother`s day!,2
pls allow us the option to disable the text formatting in the event description.  i mean disable the formatting toolbar from showing up at the bottom of the description box when creating/editing events. thanks,1
"Wow, it`s so early. Just had the best conversation.",2
"I truly, literally, honestly would not be able to keep track of my life without this app. I have seven calendars and a task list synced to my device. I'm able to color code each calendar and appointments within those calendars, plus add emojis if I need an appointment to ""pop."" The android widget is fantastic (mine is set as my home screen so I always see what's coming up). Cannot recommend this app more highly. I would give 50 stars if the option was available.",2
"Thanks for the feedback. Surreal life, surreal oils",2
"hey you, honey bear! Don`t goooooooo  puhleeezeee..",1
_Writer aww no which one?,1
"I managed to find few places where you can combine fun, pleasure and savings but it took some planning though",2
"""Reminders are a premium feature""",0
I didn`t catch the Jonas Brothers Facebook Webcast...  It already ended when I logged in to my Facebook account...,1
http://www.mmemarko.schilderweb.nl/ for my homepage,1
he`s retiring from the tonight show  im so bummed. he was awesome ha. AND CONGRATS MY DEAR,1
"So much for just an oil change... Do not pass Go, do not collect $200, lose $160",1
wow that is a great list... Now i need to shop,2
I've never been able to stick to using a To Do list until now. Great interface and features.,2
"But can't really test this out since I'm tied with Habitica.  Oh yeah, I personally don't like the avatars though... It'd be nice if to upload your own avatar. Oh, just saw other people suggest the same lol.",1
It`s easy.....just turn your keyboard upside down,2
"Hi. We migrated our lists from wunderlist. We use shared list but now even we shared the lists that were previously shared, they do not sync, so other people don't see the completed items. If they assign a task, they can't see it completed. There are duplicate lists with the same name, one is shared, the other one is not. When creating new shared lists, the people who received the invitation are unable to join. they see an error ""list unavailable"" I tried support, but unavailable.",1
hehe yeah! Its funny that updating people on the random things you do is so amusing.,2
"""Microsoft To Do"" keeps my wife and I on the same page! We use it, increasingly, to help us plan and track routine tasks or specific projects around the house, through shared lists! Because ""Microsoft To Do"" lets you create customizable list, it can be adapted to almost any purpose or project; more specifically we share a, grocery/shopping list, chore list, meal planning list (including ingredients/recipe), a travel checklist, and a gift tracking lists. The ""attach file"" option is a big bonus!",2
is it a test to gauge audience reaction? who ARE you?!,1
omg I`m so sorry to hear that!  If you really need to talk to someone I`m always on here. I`m a shoulder you lean on,0
"I wanted to buy the app but the subscription feature turned me down. I wish there was a one time purchase option to unlock essential things like calendar, unlimited inventory etc.. (and the subscription for themes, sounds and other cosmetic stuffs)",1
"Love it, but it has some major flaws: (1) Can't personalize THEME. (2) Can't configurate WIDGETS' toolbars & what details are displayed. (3) The widget's size is too wide—max 4x?. Would love it if it were more flexible. (4) You cannot sort the notes on one day to be listed in ALPHABETICAL order on the Day widget; it will always be sorted by time. (5) The app malfunctions when you place two widgets on the home screen. (6) App stops working a lot for seemingly no reason.",1
"noooooooo  i miss you sooooooo much, gaah",0
reaaaallly bored,0
"woot, woot! super cool",2
"A software expert. Just purchased this app. It's generally OK, but I am not very impressed. The most glaring issue is that you are confined to the app's predetermined reminder intervals. you have NO option to create your own time intervals (i.e. 12 hours before, 18 hours before, 4 days,5 days before, etc.). They say this app is customizable, as long as it's the developers choice of customizations. look elsewhere if you want total customization. I'll look for more deficiencies and report back.",1
Mouth hurts,0
WHAT! That`s a sin!,0
Very motivational.,2
yup it gets better again after S4,2
Happy Birthday and cheers to PAO!!,2
congradts on ur show  Even tho i wasnt there lol,2
"Overall, the app is pretty good. I have a few complaints, but they don't imapct the basic usefulness of the app. 1. The app doesn't make a noise when a reminder comes up. 2. It has been sporadic and may not keep a reminder posted even when it hasn't been marked complete. 3. The format for setting a reminder day is clunky. Recurring reminders are especially difficult and may not even be available (for example, there is no way to set a recurring reminder to every 6 months).",1
I`m making a logo on photoshop & it didn`t work out..  hehe.. try again lah..,1
going to work till 3...then maybe ride the horses and take my sister to softball pratice,1
doesnt have a hangover  and is getting ready for a good ol` english fry up,1
trying to NOT fall asleep while doing ancient assignment. Drinking some water with ice and lime! yum,2
Oh sure . Thx,2
"very sweet!!! HAHA. I am like super proud to be a new mom!!! I feel like, i got the PERFECT daughter. And i am a GREAT mom!!!",2
Actually I think the NA release date was confirmed for September so it`s a bit more of a wait.,1
"seriously underrated.. `porridge`, the best breakfast in the world... ever. doesn`t need to be gloopy, as long as it is made just right",1
it`s friday but i have to work the weekend,1
"I bought the Pro version a few weeks ago...great concept. A few things I would like to change but can't find it in the instructions or in other reviews. Is there a way to remove my alarm clock icon on the clock face--it's irrelevant, didn't ask me to place it there, and takes up precious space? Also and most importantly, I would like the hour hand to reflect the ""real time"" so I can visualize instantly how much time is left until the next scheduled task is due. For myself, having to press the arrows to move the hour hand and watch a countdown timer to the next task is of no value. If the hour hand issue can be addressed to reflect ""real time"" I'll give it a 5, otherwise the App wont work for me and it stays at a 3. I'm surprised no-one else has mentioned this and I'm wondering if my install developed a slight bug. Update...Jan 20, 2020... I received prompt response from developer...fixed issues. My phone was an older Note3 running Android 5.0 so it was a bit different...works fine now...changed to 5 stars.",2
Everything I usually watch is pending!  http://eztv.it/index.php?main=showlist,1
i dont get it,1
Just got it a few hours ago! So not yet!,1
YES I AM GOING TO BE A SOPHMORE IN COLLEGE. Geez. Cant get a job cause everyone thinks im fifteen.,0
shopping in Keswick,1
"After searching through loads of Todo list apps finally found one that works for me, great interface, very customiseable, sad that some features are locked behind premium but works fine for free",2
YAY! I can`t wait to read it.,2
"I love this app! I can set times, and my tasks will appear in that order. I can set several reminders. When I click Done, the task goes to the bottom under Completed. The app keeps track of my productivity. I like that I can group my tasks in categories. I especially like that when I click on the date, all of my tasks automatically appear. I don't have to be overwhelmed by how much I have to do. I just take 1 task at a time. There's even a Promo timer embedded to help me stay on track.",2
"I like it. However, I can't seem to get the notification sounds to work. They used to.",1
getting bored of walking up and down the stairs,0
God bless you my dear friend...,2
"Hey #socialmediatv  - I`m new here  - is this a recorded show, viewable later too?  thanks  (Social Media TV live > http://ustre.am/2NjV)",2
needs more ranks.,2
I bought the Premium version and it will not sync. I have snet numerous requests to support and have received no responses,0
"I have a big problem with this app, daily routine doesn't repeat unless i complete it. But somtimes i really could not complete it. then it's stop repeating, why?!!!! plz fix it",1
"If you're a procrastinator this app will change your life! I have a tendency to avoid the things I need to do by snacking or playing video games so this app has been perfect for me. I'm great at making to-do lists but suck at execution. This app has helped me with so many areas of my life, chores around the house, my quality of work at my job, I've even been using it to develop safer driving habits. The community is also very supportive, it's really fun to play with a friend and party up.",2
Cavs has the easier route than Denver.,2
"Just got done discing, found two discs in the last two days. Solid.  Wish  would treat my koozie better and not throw it around",2
nice night  bed time; work from 4:30-8:45 tomorrow,2
Last update deleted all my tasks. Looking for another app.,0
I second this !!,2
Finally came around to shorten my Twitter username from  to . If you follow me - no need to change anything.,1
Finally a Black Disney princess.,2
Unable to open this damn thing,0
"Thanks for the R, but, sorry, the LOTR was spam.",0
_MC string out the dress.. Work that into a track please!!! What do u have coming up?? I`m ur biggest fan,2
UGH! I have GOT TO STOP biting my nails  grrrrr,0
happy mothers day,2
"Not really what I was going for. It's ok I guess if you want to use Google or your phones calender, but I wanted a detailed schedual with alarms to remind me to go to the next event. Love the look, but not useful to me.",1
Cool application,1
"I love the app but recently the widgets have been glitching, they go blank or sometimes do respond when I click a checkbox.",1
"I LOVE this app. It's perfect for making a variety of different lists and tasks and ""to dos"". I like how simple and straight forward it is and how you can easily colour coordinate or specify each task with labels and reminders. The only reason why its not a 5 star is because it would be very great to have a grocery shopping specific list you could create that had the option to order foods in different food groups or store categories ie dairy, veggies, meats etc. Thank you!",2
Traffic jams are rubbish. Anyone know what`s going on on the A48 between Cowbridge and Cardiff? We`re stuck both directions,1
i am having serious problems concentrating on this press release this afternoon...i have sleepy eyes right now,0
Oh gosh how I want the party to be over and done with already.,1
hey guys = ) i went to Jenny`s house today!! i had so much fun    so how about everyone else? what did u guys doo?,2
5 days,1
Kind of ha are to get the hang of. Maybe I'm just stupid! IDK!! But I never did figure it out...,0
Gotta work.  Lonely weekend ahead.,0
damm i feel like the song of dead and gone by Travis Garland,0
Just got my dress for my friends wedding. Its a little tight in places. Gotta work out more,1
: to triste,0
"Very very good. Better than Todoist IMO. Docking two stars because is getting buggier. Couple weeks ago wouldn't sync, and now notifications are vibrating when phone is in vibrate mode. Considering a switch to Microsoft to do.",1
Was a great app...but could not login..since last month so...bye bye planner pro,0
is going to drink a mojito and lay down to watch movies with my hubby. Goodnight fellow tweeters,2
You`re a good friend Dave.. we can wait!! Hope we dont have to wait too long though,2
I want to get super pretty  and i want a cig,1
"_reality ****, you`re gonna feel that tomorrow, or tonight. Coffee = laxative.  How`s the writing coming?",1
"I had a joke for you, but it`s too long to tweet.",1
I think i`m broke again.  :\,0
I hope the girl at work  buys my Kindle2,1
"Going lay down, I`ll get up officially @ 1! Yes 1! lol Good(night) again!",2
Hey Pinky I ordered some stuff from that site you gave me. I got it yesterday in the mail so pretty  thanks,2
cool its my P,1
somehow i cant reply to your message LOL and yes i know  Thank youuu,1
"Wicked, my DVB-S tuner card has arrived. Although not sure I`ll be able to get it all set up ready for the FA Cup final tomorrow",0
wats up with the racism in australia? Its not nice,0
Finished with MTML assignment  But didn`t like it at all. Feels like I missed lotsa points but the word limit is 2500. Hmmpph!,1
lobe this app but the only thing that is stopping me from getting premium is that i am unable to arrange the habits in order. habits are also not arranged according to time and it makes it so hard to find them. if you do fix it i will purchase this app,1
Hope there'll be a tab for Events,2
laptop has been handed over to the master. I will be getting it back next weekend - fingers crossed! Will let you know,1
"I paid for the Premium version and had expected it to work. Unfortunately, I've been missing quite a few reminders because somehow they stopped working. The notifications didn't show at all. If this problem persists, I want to cancel my monthly subscription.",1
"I cannot add invitees u less they are in my contacts and sometimes, not then either.",1
hi ya demi! im glad ur back   http://twitpic.com/4vuuy i personally love the picture! haha,2
"MARRRRRRRRRRY ME! <3 have fun partying tonight, have a drink for me, if only i was 18 i wud come there just to see you!",2
charbotgreen has been suspended  'unusual activity??',0
LOL yea I know! I`m almost done with my semester this week  yay!!,1
Your such a riot!!    You go girl!!,0
It's a great app for tracking habits. So far I find that purchasing the premium app has been worth every penny.,2
What to do what to do!!!! need to do my show reel nxt week...then start applying for editing jobs  Rock climbing tomos I hope,2
"Very Interesting Ad from Adobe by Goodby, Silverstein &amp; Partners - YouTube - Adobe CS4: Le Sens Propre http://bit.ly/VprpT",2
Birthday Girl ?  blessed to live another year & celebrate with loved ones,2
is wondering what I did to get on the 'do not respond' list,1
Very useful and flexible for scheduling tasks. It can be better by employing ML to guess the best choice of time for any task.,2
I wanna be out in the sunshineeeeeee,1
"Uh, happy mother`s day mum.",2
Very nice app. It could use some more work. But I like the color tags and the plan your day feature.,2
"At work again, when the weather is beautifullll",1
Undervote is just going on  I`m all overalled up,1
http://twitpic.com/4wegx -  Lol.. sorry. Too **** funny!,1
I miss them..,0
Initially I use without hesitation. But gradually it's getting worst,1
"I don't like the new update. Now trees for 25 min are worth the same as trees for 10. It does not seem fair at all. Also, the trees at the store are now more expensive. I don't like the update at all.",0
Me. You. COUNTING CROWS! Table Mountain Casino Event Center (near Fresno). July 19. Are we there or are we there??,1
"I need a restful weekend, but I will have to work instead",2
I wanna buy a million copies. But i aint that rich   just buy some more copies urself hahah,0
"cool idea, but it forces you to use Google calendar",0
"nah, they look better  but i label the tops with the latin names and only access them that way... no need to turn anything!",1
"Hmmm, maybe that`s what they meant. They eluded to something brand new but you know how the media is",1
Just finished reading Chuck Palahniuk`s 'Pygmy' and kind of hated it. I`m really disappointed; I had pretty high hopes for this one.,0
"Sync DOES NOT work! I've tried multiple times to get it to work and my internet connection is just fine. Had to switch phones when my old phone died and can't get my old data back on the app because sync doesn't work. Also no way to import data. Great app if the feature worked or could import data, but rendered useless because of this. So if I switch phones or have to reset to factory standards, I lose everything. Paid quite a bit for this app just for this feature alone, but it DOES NOT work.",0
_perfect I`m trying to self learn photoshop but it`s not going so well!,0
this traffic is ridiculous im may not make it,0
"_reality morning trish, have fun today",2
"got three grades so far: Math11 -> B , Acct1B -> A, Bio19 -> A. Good times to be had. Sad about the math grade though.",1
Defo can`t wait we will have a nice afternoon and some music,2
"It did improve over time, but still needs things like ""every other day"", ""5th (or last) Friday of the month"", ""every 3 months"", etc. Went back to ""Tasks & Notes for Office 365"". Much better. I'd this gets THAT good, I'll be back.",1
"Yeah, plus it`s just a little too far to walk to Pinocchio`s for sushi",0
that`s a whole lot of rainstorm goin` on.  Maybe I won`t go out tonight...,1
"""Sorry you have reached the use limit on subtasks. Upgrade now and add up to 199 subtasks per task"". Are you serious guys? Pro version for more subtasks? Why 199, why not unlimited?",0
"So, I really like this app! Probably one of the best planner apps out there, but I ended up uninstalling it because it kept asking to pair with my Google account, and the pop-up was rather aggressive. The cancel button didn't work and it would pop up after every single action. Even after going to the settings to try to sync it with my account, I didn't see a way to sync it! I do really love this app, it's great! But that pop up just ruined it",1
aww i`m sorry   glad mommy took care of you. erin is in for some fun if there`s a bug on you in colorado,1
Just woke up from a five hour nap. I still have a headache.  Medication time!,0
Yeah ill make sure i keep you updated.. i get it all delivered,1
"We are in the State of Cheese - YUM! Green, moo-cow pastures everywhere, and super friendly Lutheran`s too",2
"it shocked D & I, too!  Puts things in a whole new, empowering, light... now doesn`****?",0
Chillin at a bbq gettin my drink on,2
"I love gamification at work. Creating a simple, customizable system for home life is great!",2
"four shots of novacaine in my mouth  my right cheek is totally numb, booo.",0
"it`s an awesome book, can`t wait for the film - enjoy and don`t be scared  x",2
No I haven`t made my page yet.  Had to work,1
its too early to be up,1
http://twitpic.com/4ws3m - I love family guy  2 hours of work to go..,2
"Laughing for no reason...maybe its because its 2:27 and I`m tired, haha. Maybe i should go to bed  Night!",0
now cassidy is butcking that i am **** lol cant ever win,1
ready for the weekend and sad that I have to be at the office again tomorrow morning,0
Hi Jordan i`m gonna all of u...I know ur busy and i know ur probably tired. but please reschedule NC. don`t leave us out.,1
you can learn a lot from another person.. dont try to out better oneself when its all about love and happiness  goodnight,2
"its like a little adventure, only Im kinda worried about her, and I cant take the bus to where she is cos my oyster is broken",0
are u planning on doing cardio for 1.5 hrs? If so that`s very reasonable  whatcha do last night?,2
"blue skies? where, it`s still grey and hazy out of my window",0
"Back from A&E, very nice Doctor diagnosed ligament damage, she felt I could still do my 5k run, but it might take me 10 days to heal",2
Or your mobile doesn`t like me,0
: Happy Mother`s day to my Mother. Thank you for being such an awesome mother,2
sore head..hope my girls ok,1
My friend and I have a request that you play Nothing Sir when you hit Perth on Tues. From Jazz and Charni,1
Cant wait to try it,1
"hello new maccy, welcome to your new home",1
Dead gerbil,0
http://bit.ly/s7hQe   Translate XMind to your language.,1
Listened to Eyes on Fire and enjoyed it.  Thanks,2
Score two days I get more food stamps good cause i want a safeway pizza,2
"Was great earlier,but stopped functioning after the update!! I guess it is not compatible with some android devices. This is really bad.People out there are shifting to an alternative app called Focus Plant. Would really appreciate if all devices are supported.Edit: working now-For those whos tree is not dying,go to settings and disable the option-Lock forest to stay in foreground.Developer pls note.",2
Paid for the pro version and itbdoesn't seem to be working properly.  Appointments are not showing and sometimes double books. Contacted support. Took several days to get back to me and was still not helpful. App is glitchy. Will not be renewing the subscription and going back to the old pencil and paper appointment tracking method.  I cannot run my business with a faulty appointment app. Very disappointing.,0
Ok so Jeff looks like he has a black eye!!,1
"So sorry if i`ve been typing wrongly. usually, after i`ve typed something, i wont read. i`ll just press the `enter` button",0
wzzzzzzzzzup?! its derrek! we r just starting band practice. Jayk Skylar is leaving for california today. lucky.,2
"Your app doesn't work properly. I can do whatever I want while my trees grow and they won't die. When I re-enter the app there's just a message that say ""if you use other app you have to kill your tree first"". For now is totally useless. I have also bought the app and since I've done that I can't even double the money I earn. Please fix these problems :(",0
hmmm i neeeddd foooddd  nd is looking forward 2 playing with the puppy 2 day nd seeing lewishhh,1
I just wish you could use this offline even if wouldn't record progress. Just make it accessible offline,1
got caught in the rain outside. now im cold bbbrrr,1
Princess Sakura is MINE  therefor i want to use it on TJ! grr,1
_ Oh please mark all toe tweets with #toe.  is trying to make trening topic out of #toe,1
Is sitting in science freezing  four days (:,1
You need to improve the responsiveness to the touch.,1
oh no! I woke up accidentally.  how can we get you to fall asleep? Should I scare you with P2 or P3 stories? JK!,0
Been very happy with this app. I love the widget and calendar view that show the names of the events in calendar view. Very helpful!,2
haha. that`s awesome. good job,2
Going to see night at the museum 2 with tall boy,1
get lit  I am  http://bit.ly/OASQR,1
proud of the ceviche and bellinis turning out so well and LOVING the smell of fresh flowers in the house,2
I`m either always on the train or at work,1
"Good too thanks  So, you had a nice evening with your father? that`s cool  Thanks for the link BTW!!",2
One with a calendar view would be helpful,1
Cheifs beat the `Canes 16-8! Top of the table! Wooo! ...and up go the Sky Sport Virtual Rugby points.,2
Ryaaaaaaaaaaaaan  http://bit.ly/SnjEn,1
"eeeeep so jealous ;) I`m at work  um, how can u receive Viva? Do they broadcast it online? :plz:",0
"have a great time in the Hamptons. Hope it`s for some relaxation, not for work",2
"Want to know that is there any feature like wunderlist app, to get notification of comment on all shared members on their app as well as on email.",0
"I'm not usually one to advertise, but SERIOUSLY, if you are looking to be more organized with your daily, weekly, monthly, yearly, or random TASKS, then Tick Tick may be right up your alley. I downloaded it about a week ago as a suggested upgrade from the GTask Tracker app (which I liked a lot) and I absolutely love this app, for real!!",2
Is going to get a full nights sleep tonight so her arm can get better. It`s no fun being forced to use your left hand,0
wants a new phone. ugh my b-day in 3 weeks ya`ll,1
Ok this is a lot more boring then I thought  and matt has me on lockdown bc of moolah...,0
is hungryyyyyyy!! going to eat traditional indian food...the pakistani way. woowoo!  hahaha! >[_()\/3,2
One of the best Apps ever for time management!,2
The best Mobile business calendar ever!,2
could time-warner cable suck more?  NO.,0
"time zone doesn't work, i have my phone in a different time zone than i live in and have managed to change most things to my home time zone. this app allows me to change my time zone but it doesn't actually reflect the change anywhere. the date and time of the app and events stay incorrect. my phone is on Taiwan time for now and i have set the app, the preset for events and every individual event to mst, but when i open the app or use the widget, the dates show in Taiwan time still",1
Its rained ever day in Miami since I`ve been here.....,1
I have been using forest since 2017 and had collected over 3000 coins. Unfortunately my phone got stolen and I had to buy a new one. Now when I reinstalled the app it's saying that I need to start collecting again and to log in I need a premium account which I have never had. How can I get my points back? Thank you.,1
keep telling yourself you`ll feel better by doing it and tomorrow can be a lazy day... it is Sunfay afterall  (Excuses.),2
Aw Yay,2
"Is finally home, fed and ready to go to bed and its only 2:45am.  That`s gotta be a record",2
"This is awful!! bring back wunderlist ! You cant move your list around to the you want, this is beyond frustrating. Not happy you are forcing us to stop wunderlist Will have to investigate else where for a better list app.",0
i have to tell you that i accidentally screwed up the layout of the lautner_daily community,0
Please add an option to update habit/task status from the notification bar when I receive notification on the set time. Overall good app.,2
Remainder app for free? That’s what I Thought this app was. Please don’t waste our time it is very disrespectful. For you to get people you say it’s for free the app and it’s not for free. Please don’t do that its not nice to delete apps because you say lies. Lies are not good and if you play with my trust and the world trust you are not helping the world to be a better place you are helping to continue destroy I don't want to open no more apps I don’t trust what they say,0
"I was very excited for this app but there are a couple of things that have disappointed me. I really need a 24 hours clock, I have many events after working hours so as it is now it's useless to me. Moreover, don't know if this is my problem, I can't see reminders. I see them inside the calendar app but not here. Hope they will improve so I can finally give a sweet 5 stars, the idea itself is brilliant!",1
Hey  Bye Bye  was fun too   (robluketic live > http://ustre.am/2w5v),2
Exhausted after coming home from a swim this morning! It`s more tiring than I remember! HAPPY MOTHERS DAY,0
Am listening to Darren Hayes`s Spin. Am talkin to my wacky friend who`s going insane. I ain`t at all tired and I`m messed up bout things.,0
"I love this. I use it all the time to keep track of client appointments, as well as keep notes of events. Extremely easy to use and set up. A+",2
Rey Mysterio is so awesome,2
where`s enthusiasm in meeeee,0
Surgery.,1
**** everything,0
Forced to sign in? No thanks!,0
Big booming thunder storm almost here.  Maybe we can all go home early???  Ah... probably not.,1
JT should just be a regular on SNL,1
I think the app really helps you stay organized. It really helped me out. The only complaint I have it that you have to pay for the premium version but I mean... how else are you supposed to be able to make money off of an app so...,2
"is in class, trying to listen but I really like twitter, facebook, .& myspace  oh yeaaah .& I`m hungry!",2
Keeps saying something wrong with my Microsoft account. This really sucks. Wunderlist was so easy.,0
it`s friday! trying to find something to do,2
"has uploaded her runs onto NikePlus.com ...   Run, Row.Row., RUN!!!",1
we get so bored with routine.. lol!,1
I have a better idea: need a couple hour of relax. bed time. Sweet dreams to everyone!  love u all,2
"No replacement for Wunderlist, tasks are only getting added on the bottom of the list... Completely useless... Update: Still not fixed even so many people complain.",0
You know we dont believe half of what they say,0
"word is marlon brando gave him 25 cent . . . yeah , tha GODFATHER",1
"hi, the parody for iPhone is hysterical, not because it`s funny, but because one cannot play the video on iPhone",1
"hahaha  Really, I`m just trying to figure out the last time he was on FB by looking at all of his friends pages",1
went to the doctors for a physical (including blood work -_-) and the eye doctors for new glasses.,1
"'Bad words are a crutch, they lead to tattoos and peircings!'  Hahahaha!",1
"that`s me right now, all I can do is stare at everyone else working on thier laptops",1
"#SanctuarySunday  thanks for joining on #SanctuarySunday, follow more Sanctuary people to keep up to date on the tweets!",2
I think I`m about to break my own heart. (as emo as that sounds)... meh.,0
Unnecessarily complex. A simple one dimensional version would be fine,1
what a great day,2
wish i didnt have to go to work tonight,2
Happy Mother`s Day to all you moms out there,2
"I tried out several to do apps to replace my sun-setting Wunderlist and liked this one the best. The only feature I'm missing at this point (and it is a big one, thus the 4 instead of 5 stars) is a list of all tasks/to dos. One master list of everything from all other lists is a crucial feature and very much needed! For now I am marking all tasks as important so they are all captured there as a workaround. P.s. I am loving the tags feature, and the audio when you check a task off. So fulfilling!",2
About to hit the hay. (who came up with that?) goodnight world and all those who inhabit it,2
"50 Kayla-lee, i think your the only one that knows what that number means lol  x",1
nice weather..looks like its going to rain here in #Delhi.,2
Unable to download,1
I do have one coloured one on my leg.  Its a butterfly filled with colour!  x,1
#test SEO SMO marketing  try it,1
"Went on a short flight around the Geelong waterfront.  Surprised at how well I handled it, as I`m still exhausted from last weeks meetup",2
Has been rejected,0
how you get a day off and you still aint hit me.. Where is the lOVE?,1
"(+)Pros: it's fun, LOTS of customisation, ALL basic functionality are free, inclined to habit generation than everyday to do list. (-)Cons: first time setup are quite challenging; literally create your own system. Icons & themes are limited (minor inconvenience). I was using LifeRPG (which seems abandoned now) so it helps with the learning curve. I see devs made lots improvement here. Recommended!",2
aww i`m sad  i didn`t get to go to your going away party!  stupid work!,0
"It`s not my best writing, well i don`t think. LOL. but it`s some! I`d read it all if i were you!  It`s pretty **** good after all! =}. LOL",1
"just got in from michaels and had some shreddies  im well tired, it was fun though ryan wright stoned = LOL",1
The free version has a minimal functionality. There more advanced free apps on the PlayStore.,0
"blame it on the goose gotcha feelin loose, blame it on the tron gotcha in the zone;; michelle...this is your fault. lol.",1
when it rains it pours - how true is that? I`m so sorry  I hate those kinda times.,0
"Last day in Exeter! Had last session in gym, last breakfast.. last meeting coming up",1
the rain bring back some memories,1
Good luck with the footage - none of the stations are breaking in live with it,2
Love it. Helps keep my mind monkeys on task.,2
"This is a great calendar app and it also connect to your other Calendar apps, like your Google, Microsoft, Samsung and so on. Keeping you in touch with every calendar that you have on your phone.",2
"Interesting concept but I get a ""path type is required"" error all the time so I stopped using it",0
Happy Mother`s Day ~ Did you watch SNL?  If not U missed a hoot with Jimmy Fallon,2
"Gorgeous weather, but no bike",2
I have to work  but I`ll just watch it later.. even though it`s not the same.,1
Signing off to spend time with my hubby   Goodnight / day tweeple!   Have a very Happy Mother`s Day!,2
It`s already over? ****!,0
"An amazing app, helped me to become more productive and disciplined. Only downside is is that I wish it was compatible with my laptop so that I can always be reminded of my time schedule. Other than that, an amazing app. Would totally recommend this!",2
"Synced well with Wunderlist to import lists, but despite having reminders activated, I get no notifications to remind me of upcoming tasks or events... which makes this pretty redundant as a Wunderlist replacement.",0
One is not supposed to have a headache on a Friday. That`s just not right.,0
Very helpful for day to day activities,2
"You know, your updates are really amusing.  How was the prop auction?How much did that baseship bed go for?",2
awwwh u stuck in traffic  booo!,0
In beta test have a many bug for example when i starts my day in my Hp is lost!!! I die agian and agian.i lost my EXP.I lost my sword.,1
i just learned the hard way that FireWire 800 isn`t backwards compatible with FireWire 400,0
"Having to find players to be able to do anything is a bit annoying, it's really boring otherwise. Reminders don't work properly - I set a bunch for last night that never happened, and a bunch this morning that never happened. It's not really built for proper daily routines including things you need to do twice per day so... It's not really useful for me.",1
At the  concert! I hope  makes a guest appearance,1
"yep,raced round it in cars and bikes,its only 40mins away,dont av much motorsport there now,its more planes n choppers now",1
"loving the shoes perez, looking fine as always  oh,and lady gaga, what can I say. Outstanding!",2
"Well design, useful, and easy to use",2
_buckley Good morning from sunny London...sounds like an oxymoron but happens to be true of today  Hurrah!,2
**** i have something to say and no one is listening,0
can`t help but feel today will be a massive Michael Jackson rumour day.  [Cue all the MJ haters...],0
nature has just called me  BRB,1
Cant fall asleep.,1
awe thank you!!  good morning to you aswell!!,2
responding to more questions at Thou Shall Blog! I appreciate this community.,2
"The #Kindle2 seems the best eReader, but will it work in the UK and where can I get one?",2
_Online When will the maintanance end? I would like to backup some stuff.,1
Located & ordered a new cooker today. Feel I`ve got a real bargain from http://www.laskys.com  ï¿½80 cheaper than the place I almost used.,2
"Not having push notifications (reminders for tasks) in the free version makes the app entirely worthless, and premium is far too expensive.",0
Happy Mother`s Day to all the moms out there!,2
It's so nice & very productive,0
Thanks twilight... i know we love canon,2
Dinner with the parental unit is always grand,2
A lovely couple of days with friends from Wolverhampton. At least the weather improved for their last day today. On call tomorrow,2
Recurring tasks are behind a pay wall. Ridiculous to have to pay a monthly subscription for such a simple feature App is a little ugly and not customisable.,0
lol what!! where is it!,1
Thanks for making me laugh,2
off to glue stuff onto poster,1
_mcflyandjb its okay!!!  x,1
"..my mother just WON the City of Terrell, Texas District 2 `City Council` Seat  ..i`m M.i.A lol HAPPY MOTHERS DAY",2
i agree with  come to canberra! we are the raddest!,2
this sucks schools over and there is nothing to do,0
This app is great to organize your day or make shopping lists etc. But sadly I don't get notifications even if I turned them on. I hope this will be fixed soon!,2
I missed out on carrot cake last night.  Hope you had fun .,1
in accounting class ; then detention after,1
"nice work buying coda dude! It`s a great app! Unfortunately, I bought it when it was the full $99USD  #jealous",1
hey  i tried callin u but it wont let me,1
